,구군,명칭,주소,위도,경도
672,북구,건중약국,대구광역시 북구 연암로 170,35.8904113,128.5994729
673,북구,건강한약국,대구광역시 북구 구암로 146 ,35.9411294,128.5705777
674,북구,건강약국,대구광역시 북구 오봉로 136,35.8946542,128.5780027
675,북구,건강백세약국,대구광역시 북구 동북로 146 ,35.8995215,128.6092169
676,북구,건강드림약국,대구광역시 북구 대천로 93 ,35.9394128,128.5503425
677,북구,강북조은약국,대구광역시 북구 학정동로 45,35.9476918,128.5684424
678,북구,강북약국,대구광역시 북구 칠곡중앙대로 450,35.94698,128.55138
679,북구,강북동산약국,대구광역시 북구 팔거천동로 223,35.9395092,128.558147
680,북구,강남당약국,대구광역시 북구 신암로 99,35.8749335,128.6053692
681,북구,가람약국,대구광역시 북구 칠곡중앙대로 443 ,35.94698,128.55138
682,북구,가람대학약국,대구광역시 북구 학정로109길 41,35.9533638,128.5636657
683,동구,바른약국,대구광역시 동구 아양로 66,35.8826878,128.6186138
684,동구,보민약국,대구광역시 동구 동부로 8-1 ,35.8749656,128.6192418
685,동구,삼강약국,대구광역시 동구 신암남로 20 ,35.8776066,128.6183465
686,동구,화신약국,대구광역시 동구 효신로 24 ,35.8722316,128.6351125
687,동구,새동보약국,대구광역시 동구 신암남로27길 81 ,35.8838067,128.6306926
688,동구,영생약국,대구광역시 동구 아양로8길 13 ,35.8803983,128.6193128
689,동구,허약국,대구광역시 동구 동촌로 212 ,35.876314,128.6814797
690,동구,대원약국,대구광역시 동구 안심로49길 110 ,35.8667061,128.7122355
691,동구,행복약국,대구광역시 동구 동대구로85길 27 ,35.8739526,128.6246404
692,동구,강남약국,대구광역시 동구 신암로 98 ,35.8774839,128.6071275
693,동구,명인약국,대구광역시 동구 동촌로 45 ,35.8907737,128.6485478
694,동구,장응약국,대구광역시 동구 반야월로 228 ,35.8723298,128.7208744
695,동구,신구약국,대구광역시 동구 해동로 19 ,35.8949963,128.6376428
696,동구,노약국,대구광역시 동구 아양로9길 7,35.8861882,128.6180247
697,동구,온누리원약국,대구광역시 동구 팔공로 137 ,35.9231393,128.6412749
698,동구,명보약국,대구광역시 동구 효목로 21 ,35.8764957,128.6396559
699,동구,수정약국,대구광역시 동구 효동로1길 66,35.8783888,128.6470726
700,동구,동화약국,대구광역시 동구 율하동로24길 7 ,35.8692454,128.7075299
701,동구,대광약국,대구광역시 동구 아양로 111-1 ,35.8924133,128.6456436
702,동구,대보약국,대구광역시 동구 팔공로 144 ,35.9571127,128.6633974
703,동구,누리약국,대구광역시 동구 팔공로 170 ,35.9231393,128.6412749
704,동구,새인성약국,대구광역시 동구 반야월로 100 ,35.8723298,128.7208744
705,동구,봉화약국,대구광역시 동구 동부로30길 63 ,35.8734302,128.628901
706,동구,권약국,대구광역시 동구 파계로6길 40 ,35.9403148,128.638784
707,동구,성도약국,대구광역시 동구 율하동로23길 21-1 ,35.8705339,128.6939925
708,동구,아양약국,대구광역시 동구 아양로 236 ,35.8826878,128.6186138
